User-Journey,age_group,language_preferred,Journey Number,Journey Start Date,Journey End Date,Events Combo,# of Touchpoints,Journey Duration,Conversion,Email,Facebook,House Ads,Instagram,Push
a100002419-1,0-18 years,English,1,2018-01-15,2018-01-30,"Email, Push",2,15,0,1,0,0,0,1
a100001256-1,24-30 years,English,1,2018-01-19,2018-01-21,"Conversion, House Ads, Push",2,2,1,0,0,1,0,1
a100002827-1,55+ years,English,1,2018-01-26,2018-01-26,Push,1,0,0,0,0,0,0,1
a100004540-1,24-30 years,English,1,2018-01-14,2018-01-15,"House Ads, Instagram",2,1,0,0,0,1,1,0
a100006051-1,19-24 years,English,1,2018-01-30,2018-01-30,Facebook,1,0,0,0,1,0,0,0
a100000958-2,36-45 years,English,2,2018-01-07,2018-01-07,Instagram,1,0,0,0,0,0,1,0
a100001267-1,45-55 years,Spanish,1,2018-01-20,2018-01-24,"House Ads, Push",2,4,0,0,0,1,0,1
a100004069-1,0-18 years,English,1,2018-01-29,2018-01-29,Instagram,1,0,0,0,0,0,1,0
a100003961-1,36-45 years,English,1,2018-01-08,2018-01-08,Push,1,0,0,0,0,0,0,1
a100000263-1,19-24 years,English,1,2018-01-08,2018-01-08,Conversion,0,0,1,0,0,0,0,0
a100003538-1,36-45 years,English,1,2018-01-03,2018-01-03,Push,1,0,0,0,0,0,0,1
a100000687-1,0-18 years,English,1,2018-01-16,2018-01-16,"Conversion, Email",1,0,1,1,0,0,0,0
a100000903-1,0-18 years,English,1,2018-01-01,2018-01-26,"House Ads, Instagram",2,25,0,0,0,1,1,0
a100006521-1,24-30 years,English,1,2018-01-16,2018-01-16,Instagram,1,0,0,0,0,0,1,0
a100006385-1,55+ years,English,1,2018-01-27,2018-01-27,House Ads,1,0,0,0,0,1,0,0
a100000009-1,24-30 years,English,1,2018-01-15,2018-01-15,Push,1,0,0,0,0,0,0,1
a100003197-1,45-55 years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100003107-1,0-18 years,English,1,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100006341-1,36-45 years,English,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100000997-2,19-24 years,English,2,2018-01-13,2018-01-13,Instagram,1,0,0,0,0,0,1,0
a100006659-1,0-18 years,English,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100002933-1,55+ years,English,1,2018-01-10,2018-01-10,Instagram,1,0,0,0,0,0,1,0
a100002089-1,0-18 years,English,1,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100002259-1,24-30 years,English,1,2018-01-07,2018-01-20,"House Ads, Push",2,13,0,0,0,1,0,1
a100000220-1,24-30 years,English,1,2018-01-04,2018-01-14,"Facebook, House Ads",2,10,0,0,1,1,0,0
a100003387-1,45-55 years,English,1,2018-01-13,2018-01-13,Facebook,1,0,0,0,1,0,0,0
a100002493-1,24-30 years,English,1,2018-01-09,2018-01-09,Instagram,1,0,0,0,0,0,1,0
a100004532-1,19-24 years,English,1,2018-01-13,2018-01-28,"House Ads, Instagram",2,15,0,0,0,1,1,0
a100001734-1,45-55 years,English,1,2018-01-25,2018-01-25,Instagram,1,0,0,0,0,0,1,0
a100002130-1,45-55 years,English,1,2018-01-14,2018-01-14,House Ads,1,0,0,0,0,1,0,0
a100007177-1,30-36 years,English,1,2018-01-24,2018-01-24,House Ads,1,0,0,0,0,1,0,0
a100001361-1,24-30 years,English,1,2018-01-02,2018-01-27,"Conversion, House Ads, Push",2,25,1,0,0,1,0,1
a100000425-1,30-36 years,English,1,2018-01-12,2018-01-27,"House Ads, Instagram",2,15,0,0,0,1,1,0
a100003294-1,55+ years,English,1,2018-01-31,2018-01-31,House Ads,1,0,0,0,0,1,0,0
a100001778-1,19-24 years,English,1,2018-01-31,2018-01-31,House Ads,1,0,0,0,0,1,0,0
a100004621-1,55+ years,English,1,2018-01-12,2018-01-31,"House Ads, Instagram",2,19,0,0,0,1,1,0
a100003252-1,36-45 years,English,1,2018-01-25,2018-01-25,Push,1,0,0,0,0,0,0,1
a100007127-1,55+ years,English,1,2018-01-31,2018-01-31,House Ads,1,0,0,0,0,1,0,0
a100004693-1,19-24 years,English,1,2018-01-10,2018-01-21,"House Ads, Instagram",2,11,0,0,0,1,1,0
a100003813-1,30-36 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100002646-1,45-55 years,English,1,2018-01-31,2018-01-31,Instagram,1,0,0,0,0,0,1,0
a100005929-1,36-45 years,English,1,2018-01-08,2018-01-15,"Email, House Ads",2,7,0,1,0,1,0,0
a100004258-1,0-18 years,English,1,2018-01-20,2018-01-30,"Facebook, Push",2,10,0,0,1,0,0,1
a100004542-1,36-45 years,English,1,2018-01-14,2018-01-17,"Facebook, House Ads",2,3,0,0,1,1,0,0
a100002060-1,19-24 years,English,1,2018-01-06,2018-01-09,"Facebook, House Ads",2,3,0,0,1,1,0,0
a100002844-1,30-36 years,English,1,2018-01-28,2018-01-28,Facebook,1,0,0,0,1,0,0,0
a100005948-1,24-30 years,English,1,2018-01-10,2018-01-15,"Email, Instagram",2,5,0,1,0,0,1,0
a100001646-1,19-24 years,English,1,2018-01-12,2018-01-12,Instagram,1,0,0,0,0,0,1,0
a100007194-1,55+ years,English,1,2018-01-10,2018-01-10,Instagram,1,0,0,0,0,0,1,0
a100003664-1,55+ years,Spanish,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100003816-1,55+ years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100006343-1,55+ years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100002332-1,30-36 years,English,1,2018-01-17,2018-01-17,Facebook,1,0,0,0,1,0,0,0
a100001829-1,36-45 years,English,1,2018-01-07,2018-01-10,"House Ads, Instagram",2,3,0,0,0,1,1,0
a100003223-1,24-30 years,English,1,2018-01-21,2018-01-21,House Ads,1,0,0,0,0,1,0,0
a100005209-1,55+ years,English,1,2018-01-07,2018-01-07,House Ads,1,0,0,0,0,1,0,0
a100005964-1,36-45 years,English,1,2018-01-13,2018-01-15,"Email, Instagram",2,2,0,1,0,0,1,0
a100000202-1,36-45 years,English,1,2018-01-02,2018-01-02,Push,1,0,0,0,0,0,0,1
a100004598-1,36-45 years,English,1,2018-01-27,2018-01-31,"Facebook, House Ads",2,4,0,0,1,1,0,0
a100002774-1,0-18 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100005796-1,45-55 years,English,1,2018-01-14,2018-01-14,Instagram,1,0,0,0,0,0,1,0
a100006259-1,55+ years,English,1,2018-01-04,2018-01-04,Facebook,1,0,0,0,1,0,0,0
a100006795-1,30-36 years,English,1,2018-01-03,2018-01-31,"Facebook, Instagram",2,28,0,0,1,0,1,0
a100003954-1,36-45 years,English,1,2018-01-07,2018-01-07,Push,1,0,0,0,0,0,0,1
a100002097-1,24-30 years,English,1,2018-01-12,2018-01-12,House Ads,1,0,0,0,0,1,0,0
a100004584-1,36-45 years,Spanish,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100006500-1,24-30 years,English,1,2018-01-13,2018-01-13,House Ads,1,0,0,0,0,1,0,0
a100000889-2,24-30 years,English,2,2018-01-07,2018-01-07,"Conversion, Email",1,0,1,1,0,0,0,0
a100007247-1,30-36 years,English,1,2018-01-02,2018-01-02,Facebook,1,0,0,0,1,0,0,0
a100006813-1,0-18 years,English,1,2018-01-06,2018-01-06,Push,1,0,0,0,0,0,0,1
a100003750-1,55+ years,English,1,2018-01-03,2018-01-03,Push,1,0,0,0,0,0,0,1
a100000032-1,30-36 years,English,1,2018-01-01,2018-01-01,Conversion,0,0,1,0,0,0,0,0
a100002197-1,0-18 years,English,1,2018-01-19,2018-01-29,"House Ads, Instagram",2,10,0,0,0,1,1,0
a100003726-1,24-30 years,English,1,2018-01-30,2018-01-30,Instagram,1,0,0,0,0,0,1,0
a100005988-1,19-24 years,English,1,2018-01-16,2018-01-16,Instagram,1,0,0,0,0,0,1,0
a100004015-1,24-30 years,Spanish,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100007224-1,19-24 years,English,1,2018-01-10,2018-01-10,Instagram,1,0,0,0,0,0,1,0
a100001488-1,45-55 years,English,1,2018-01-21,2018-01-21,House Ads,1,0,0,0,0,1,0,0
a100002773-1,55+ years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100000733-1,55+ years,English,1,2018-01-07,2018-01-16,"Conversion, Facebook",1,9,1,0,1,0,0,0
a100002195-1,36-45 years,English,1,2018-01-17,2018-01-29,"House Ads, Push",2,12,0,0,0,1,0,1
a100001950-1,45-55 years,English,1,2018-01-10,2018-01-25,"House Ads, Instagram",2,15,0,0,0,1,1,0
a100002002-1,30-36 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100002757-1,30-36 years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100002084-1,19-24 years,English,1,2018-01-13,2018-01-30,"Facebook, House Ads",2,17,0,0,1,1,0,0
a100005878-1,24-30 years,English,1,2018-01-15,2018-01-31,"Email, Facebook",2,16,0,1,1,0,0,0
a100001499-1,36-45 years,English,1,2018-01-22,2018-01-22,Push,1,0,0,0,0,0,0,1
a100004268-1,30-36 years,English,1,2018-01-30,2018-01-31,"Facebook, Instagram",2,1,0,0,1,0,1,0
a100007061-1,30-36 years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100002516-1,19-24 years,English,1,2018-01-13,2018-01-13,Facebook,1,0,0,0,1,0,0,0
a100005584-1,30-36 years,English,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100000068-1,19-24 years,English,1,2018-01-03,2018-01-03,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100001227-1,19-24 years,English,1,2018-01-14,2018-01-16,"Conversion, Instagram, Push",2,2,1,0,0,0,1,1
a100000093-1,30-36 years,English,1,2018-01-04,2018-01-04,Conversion,0,0,1,0,0,0,0,0
a100000497-1,45-55 years,English,1,2018-01-15,2018-01-15,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100005965-1,45-55 years,English,1,2018-01-13,2018-01-15,"Email, Instagram",2,2,0,1,0,0,1,0
a100006616-1,55+ years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100004449-1,24-30 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100001203-1,0-18 years,English,1,2018-01-11,2018-01-12,"Conversion, Push",1,1,1,0,0,0,0,1
a100000317-1,55+ years,Spanish,1,2018-01-10,2018-01-10,Conversion,0,0,1,0,0,0,0,0
a100000396-1,55+ years,Spanish,1,2018-01-26,2018-01-26,Conversion,0,0,1,0,0,0,0,0
a100004092-1,24-30 years,Spanish,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100002413-1,0-18 years,English,1,2018-01-15,2018-01-29,"Email, Instagram",2,14,0,1,0,0,1,0
a100005768-1,45-55 years,English,1,2018-01-10,2018-01-10,House Ads,1,0,0,0,0,1,0,0
a100003397-1,55+ years,Spanish,1,2018-01-14,2018-01-14,House Ads,1,0,0,0,0,1,0,0
a100003579-1,55+ years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100001567-1,0-18 years,English,1,2018-01-01,2018-01-01,Facebook,1,0,0,0,1,0,0,0
a100004726-1,55+ years,English,1,2018-01-12,2018-01-15,"Facebook, House Ads",2,3,0,0,1,1,0,0
a100005223-1,55+ years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100006241-1,24-30 years,English,1,2018-01-01,2018-01-01,Push,1,0,0,0,0,0,0,1
a100000418-1,24-30 years,Arabic,1,2018-01-29,2018-01-29,Conversion,0,0,1,0,0,0,0,0
a100004072-1,30-36 years,Spanish,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100001655-1,36-45 years,English,1,2018-01-14,2018-01-14,Facebook,1,0,0,0,1,0,0,0
a100007078-1,55+ years,English,1,2018-01-18,2018-01-18,Facebook,1,0,0,0,1,0,0,0
a100002982-1,0-18 years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100003035-1,36-45 years,English,1,2018-01-25,2018-01-25,Push,1,0,0,0,0,0,0,1
a100002998-1,45-55 years,English,1,2018-01-19,2018-01-19,Instagram,1,0,0,0,0,0,1,0
a100003494-1,55+ years,Arabic,1,2018-01-28,2018-01-28,Facebook,1,0,0,0,1,0,0,0
a100000676-1,24-30 years,English,1,2018-01-16,2018-01-16,Conversion,0,0,1,0,0,0,0,0
a100001051-2,24-30 years,English,2,2018-01-20,2018-01-20,Push,1,0,0,0,0,0,0,1
a100001713-1,24-30 years,English,1,2018-01-22,2018-01-22,House Ads,1,0,0,0,0,1,0,0
a100001797-1,24-30 years,English,1,2018-01-03,2018-01-19,"House Ads, Instagram",2,16,0,0,0,1,1,0
a100003908-1,0-18 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100006835-1,19-24 years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100005747-1,45-55 years,English,1,2018-01-07,2018-01-07,Facebook,1,0,0,0,1,0,0,0
a100004575-1,24-30 years,Spanish,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100004600-1,55+ years,Spanish,1,2018-01-12,2018-01-12,House Ads,1,0,0,0,0,1,0,0
a100004471-1,30-36 years,English,1,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100003626-1,55+ years,Spanish,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100005350-1,0-18 years,English,1,2018-01-02,2018-01-02,Facebook,1,0,0,0,1,0,0,0
a100006309-1,0-18 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100005266-1,0-18 years,English,1,2018-01-15,2018-01-15,Push,1,0,0,0,0,0,0,1
a100002079-1,24-30 years,English,1,2018-01-12,2018-01-25,"Facebook, House Ads",2,13,0,0,1,1,0,0
a100001578-1,45-55 years,Spanish,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100002936-1,19-24 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100003713-1,0-18 years,English,1,2018-01-28,2018-01-28,Instagram,1,0,0,0,0,0,1,0
a100006204-1,0-18 years,English,1,2018-01-27,2018-01-27,House Ads,1,0,0,0,0,1,0,0
a100006098-1,55+ years,English,1,2018-01-06,2018-01-06,House Ads,1,0,0,0,0,1,0,0
a100003950-1,0-18 years,English,1,2018-01-06,2018-01-06,Instagram,1,0,0,0,0,0,1,0
a100007076-1,36-45 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100004273-1,19-24 years,English,1,2018-01-01,2018-01-09,"House Ads, Push",2,8,0,0,0,1,0,1
a100000038-1,24-30 years,English,1,2018-01-01,2018-01-01,Conversion,0,0,1,0,0,0,0,0
a100004628-1,55+ years,English,1,2018-01-01,2018-01-19,"House Ads, Instagram",2,18,0,0,0,1,1,0
a100003644-1,45-55 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100000969-1,19-24 years,English,1,2018-01-02,2018-01-13,"Conversion, House Ads",1,11,1,0,0,1,0,0
a100005282-1,24-30 years,English,1,2018-01-18,2018-01-18,Push,1,0,0,0,0,0,0,1
a100000849-1,24-30 years,English,1,2018-01-10,2018-01-10,Instagram,1,0,0,0,0,0,1,0
a100000886-1,24-30 years,English,1,2018-01-02,2018-01-04,"Conversion, House Ads",1,2,1,0,0,1,0,0
a100002655-1,36-45 years,English,1,2018-01-01,2018-01-01,Instagram,1,0,0,0,0,0,1,0
a100007289-1,36-45 years,German,1,2018-01-17,2018-01-17,"Conversion, Email",1,0,1,1,0,0,0,0
a100007188-1,0-18 years,English,1,2018-01-04,2018-01-04,Instagram,1,0,0,0,0,0,1,0
a100001056-1,0-18 years,English,1,2018-01-02,2018-01-02,"Conversion, Facebook",1,0,1,0,1,0,0,0
a100006680-1,0-18 years,English,1,2018-01-13,2018-01-13,House Ads,1,0,0,0,0,1,0,0
a100003780-1,45-55 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100002219-1,36-45 years,English,1,2018-01-01,2018-01-10,"House Ads, Push",2,9,0,0,0,1,0,1
a100005686-1,0-18 years,English,1,2018-01-29,2018-01-29,"Facebook, House Ads",2,0,0,0,1,1,0,0
a100001012-1,19-24 years,English,1,2018-01-06,2018-01-16,"Facebook, House Ads, Push",3,10,0,0,1,1,0,1
a100001699-1,0-18 years,English,1,2018-01-20,2018-01-20,Push,1,0,0,0,0,0,0,1
a100006900-1,30-36 years,English,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100004548-1,30-36 years,English,1,2018-01-15,2018-01-23,"House Ads, Instagram",2,8,0,0,0,1,1,0
a100002678-1,0-18 years,English,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100004267-1,24-30 years,English,1,2018-01-29,2018-01-31,"Facebook, Instagram",2,2,0,0,1,0,1,0
a100001793-1,36-45 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100000919-1,36-45 years,English,1,2018-01-04,2018-01-29,"House Ads, Instagram",2,25,0,0,0,1,1,0
a100001248-1,19-24 years,English,1,2018-01-17,2018-01-20,"Conversion, House Ads",1,3,1,0,0,1,0,0
a100005789-1,45-55 years,English,1,2018-01-13,2018-01-13,Instagram,1,0,0,0,0,0,1,0
a100000206-1,24-30 years,English,1,2018-01-02,2018-01-12,"Facebook, House Ads",2,10,0,0,1,1,0,0
a100001259-1,45-55 years,English,1,2018-01-19,2018-01-22,"Conversion, Facebook, Push",2,3,1,0,1,0,0,1
a100006247-1,19-24 years,English,1,2018-01-02,2018-01-02,Instagram,1,0,0,0,0,0,1,0
a100007263-1,24-30 years,German,1,2018-01-16,2018-01-16,"Conversion, Email",1,0,1,1,0,0,0,0
a100007240-1,30-36 years,English,1,2018-01-26,2018-01-26,House Ads,1,0,0,0,0,1,0,0
a100003133-1,55+ years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100000961-1,0-18 years,English,1,2018-01-03,2018-01-05,"Conversion, House Ads, Instagram, Push",3,2,1,0,0,1,1,1
a100001872-1,45-55 years,English,1,2018-01-14,2018-01-14,House Ads,1,0,0,0,0,1,0,0
a100003448-1,19-24 years,English,1,2018-01-22,2018-01-22,House Ads,1,0,0,0,0,1,0,0
a100001764-1,45-55 years,English,1,2018-01-29,2018-01-29,Facebook,1,0,0,0,1,0,0,0
a100000091-1,19-24 years,English,1,2018-01-04,2018-01-04,Conversion,0,0,1,0,0,0,0,0
a100004167-1,0-18 years,Arabic,1,2018-01-12,2018-01-12,House Ads,1,0,0,0,0,1,0,0
a100004307-1,0-18 years,English,1,2018-01-06,2018-01-22,"Facebook, House Ads",2,16,0,0,1,1,0,0
a100005693-1,0-18 years,English,1,2018-01-30,2018-01-30,"House Ads, Instagram",2,0,0,0,0,1,1,0
a100002609-1,36-45 years,German,1,2018-01-26,2018-01-26,House Ads,1,0,0,0,0,1,0,0
a100005078-1,19-24 years,English,1,2018-01-14,2018-01-14,Facebook,1,0,0,0,1,0,0,0
a100006102-1,30-36 years,English,1,2018-01-07,2018-01-07,Facebook,1,0,0,0,1,0,0,0
a100006652-1,0-18 years,English,1,2018-01-09,2018-01-09,Facebook,1,0,0,0,1,0,0,0
a100001065-2,19-24 years,English,2,2018-01-22,2018-01-22,House Ads,1,0,0,0,0,1,0,0
a100000847-1,0-18 years,English,1,2018-01-10,2018-01-10,Push,1,0,0,0,0,0,0,1
a100001115-1,19-24 years,English,1,2018-01-01,2018-01-01,Conversion,0,0,1,0,0,0,0,0
a100006327-1,36-45 years,English,1,2018-01-13,2018-01-13,Facebook,1,0,0,0,1,0,0,0
a100002841-1,0-18 years,English,1,2018-01-28,2018-01-28,Facebook,1,0,0,0,1,0,0,0
a100003799-1,30-36 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100006845-1,36-45 years,English,1,2018-01-11,2018-01-11,Instagram,1,0,0,0,0,0,1,0
a100006278-1,36-45 years,English,1,2018-01-06,2018-01-06,House Ads,1,0,0,0,0,1,0,0
a100001024-1,55+ years,Spanish,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100006114-1,19-24 years,English,1,2018-01-09,2018-01-09,Facebook,1,0,0,0,1,0,0,0
a100003770-1,24-30 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100000520-1,55+ years,Spanish,1,2018-01-26,2018-01-26,House Ads,1,0,0,0,0,1,0,0
a100004317-1,30-36 years,English,1,2018-01-01,2018-01-08,"House Ads, Instagram",2,7,0,0,0,1,1,0
a100005325-1,30-36 years,English,1,2018-01-29,2018-01-29,Instagram,1,0,0,0,0,0,1,0
a100004989-1,30-36 years,English,1,2018-01-01,2018-01-01,Instagram,1,0,0,0,0,0,1,0
a100001348-1,45-55 years,English,1,2018-01-01,2018-01-14,"Conversion, Facebook",1,13,1,0,1,0,0,0
a100003375-1,24-30 years,Arabic,1,2018-01-11,2018-01-11,Instagram,1,0,0,0,0,0,1,0
a100006730-1,19-24 years,English,1,2018-01-20,2018-01-20,Facebook,1,0,0,0,1,0,0,0
a100000545-1,0-18 years,English,1,2018-01-20,2018-01-20,Conversion,0,0,1,0,0,0,0,0
a100001315-1,24-30 years,English,1,2018-01-27,2018-01-28,"Conversion, Instagram, Push",2,1,1,0,0,0,1,1
a100004476-1,19-24 years,English,1,2018-01-05,2018-01-10,"House Ads, Instagram",2,5,0,0,0,1,1,0
a100006766-1,24-30 years,English,1,2018-01-30,2018-01-30,Facebook,1,0,0,0,1,0,0,0
a100002204-1,19-24 years,English,1,2018-01-26,2018-01-30,"Facebook, House Ads",2,4,0,0,1,1,0,0
a100003872-1,55+ years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100000465-1,19-24 years,English,1,2018-01-22,2018-01-22,Push,1,0,0,0,0,0,0,1
a100003248-1,0-18 years,English,1,2018-01-24,2018-01-24,House Ads,1,0,0,0,0,1,0,0
a100002985-1,30-36 years,English,1,2018-01-18,2018-01-18,Instagram,1,0,0,0,0,0,1,0
a100005740-1,45-55 years,English,1,2018-01-06,2018-01-06,Instagram,1,0,0,0,0,0,1,0
a100003201-1,0-18 years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100003355-1,24-30 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100003183-1,0-18 years,English,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100000476-1,45-55 years,English,1,2018-01-23,2018-01-23,Facebook,1,0,0,0,1,0,0,0
a100003293-1,55+ years,English,1,2018-01-30,2018-01-30,House Ads,1,0,0,0,0,1,0,0
a100000312-1,19-24 years,English,1,2018-01-10,2018-01-10,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100003639-1,0-18 years,Spanish,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100000412-1,24-30 years,English,1,2018-01-23,2018-01-23,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100001343-2,0-18 years,English,2,2018-01-31,2018-01-31,Facebook,1,0,0,0,1,0,0,0
a100006090-1,45-55 years,English,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100007189-1,19-24 years,English,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100001235-1,19-24 years,English,1,2018-01-16,2018-01-18,"Conversion, Push",1,2,1,0,0,0,0,1
a100004429-1,30-36 years,English,1,2018-01-11,2018-01-29,"House Ads, Instagram",2,18,0,0,0,1,1,0
a100003741-1,55+ years,English,1,2018-01-01,2018-01-01,Facebook,1,0,0,0,1,0,0,0
a100000605-1,19-24 years,English,1,2018-01-18,2018-01-18,Conversion,0,0,1,0,0,0,0,0
a100002049-1,24-30 years,Spanish,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100005487-1,36-45 years,English,1,2018-01-27,2018-01-27,House Ads,1,0,0,0,0,1,0,0
a100005645-1,19-24 years,English,1,2018-01-18,2018-01-18,Instagram,1,0,0,0,0,0,1,0
a100006160-1,45-55 years,English,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100005650-1,55+ years,English,1,2018-01-19,2018-01-19,Push,1,0,0,0,0,0,0,1
a100002466-1,45-55 years,Spanish,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100005667-1,24-30 years,English,1,2018-01-27,2018-01-27,"Facebook, House Ads",2,0,0,0,1,1,0,0
a100005971-1,36-45 years,English,1,2018-01-14,2018-01-15,"Email, Facebook",2,1,0,1,1,0,0,0
a100006776-1,45-55 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100002927-1,19-24 years,English,1,2018-01-09,2018-01-09,Push,1,0,0,0,0,0,0,1
a100003272-1,36-45 years,English,1,2018-01-27,2018-01-27,Instagram,1,0,0,0,0,0,1,0
a100000825-1,19-24 years,English,1,2018-01-15,2018-01-17,"Conversion, House Ads, Push",2,2,1,0,0,1,0,1
a100000182-1,55+ years,English,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100001232-1,19-24 years,English,1,2018-01-15,2018-01-17,"Conversion, House Ads, Push",2,2,1,0,0,1,0,1
a100001350-1,0-18 years,English,1,2018-01-01,2018-01-16,"Conversion, Instagram",1,15,1,0,0,0,1,0
a100003638-1,19-24 years,Arabic,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100004252-1,19-24 years,English,1,2018-01-14,2018-01-29,"Facebook, Instagram",2,15,0,0,1,0,1,0
a100007135-1,30-36 years,German,1,2018-01-24,2018-01-24,House Ads,1,0,0,0,0,1,0,0
a100007137-1,45-55 years,German,1,2018-01-26,2018-01-26,House Ads,1,0,0,0,0,1,0,0
a100007216-1,0-18 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100002177-1,36-45 years,English,1,2018-01-26,2018-01-26,House Ads,1,0,0,0,0,1,0,0
a100001693-1,0-18 years,English,1,2018-01-19,2018-01-19,Instagram,1,0,0,0,0,0,1,0
a100006687-1,0-18 years,English,1,2018-01-14,2018-01-14,Push,1,0,0,0,0,0,0,1
a100005193-1,36-45 years,English,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100001952-1,19-24 years,Spanish,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100005574-1,0-18 years,English,1,2018-01-08,2018-01-08,Facebook,1,0,0,0,1,0,0,0
a100000751-1,30-36 years,English,1,2018-01-08,2018-01-08,Facebook,1,0,0,0,1,0,0,0
a100006489-1,45-55 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100001201-1,19-24 years,English,1,2018-01-11,2018-01-12,"Conversion, House Ads",1,1,1,0,0,1,0,0
a100005765-1,24-30 years,English,1,2018-01-10,2018-01-10,Instagram,1,0,0,0,0,0,1,0
a100003694-1,55+ years,English,1,2018-01-10,2018-01-26,"House Ads, Push",2,16,0,0,0,1,0,1
a100002566-1,30-36 years,English,1,2018-01-20,2018-01-20,Instagram,1,0,0,0,0,0,1,0
